time,open,high,low,close,tick_volume,actDir,actRisk,eReward,eAccBalance,eWins,eLosses,pType,pOpenPrice,pSLPrice,pTPPrice,pProfit
2022-10-10 07:00:00,0.97377,0.97409,0.97327,0.97398,1712,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 08:00:00,0.974,0.97435,0.9716,0.97168,2651,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 09:00:00,0.9717,0.97337,0.97165,0.97188,3501,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 10:00:00,0.97192,0.97331,0.96991,0.9707,5068,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 11:00:00,0.97064,0.9709,0.96816,0.96884,4282,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 12:00:00,0.96886,0.97094,0.96886,0.97068,4243,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 13:00:00,0.97064,0.97094,0.96886,0.96926,3277,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 14:00:00,0.96926,0.97068,0.96871,0.96972,3565,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 15:00:00,0.96968,0.97191,0.96936,0.97147,4181,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 16:00:00,0.97146,0.97219,0.96943,0.97,5064,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 17:00:00,0.97001,0.97458,0.96952,0.97025,6551,0.0,0.0,0.0,10000.0,0,0,0,0.0,0.0,0.0,0.0
2022-10-10 18:00:00,0.97023,0.97049,0.96856,0.97029,4715,1.0,1.0,0.0,10000.0,0,0,1,0.97029,0.9674,0.0,0.0
2022-10-10 19:00:00,0.9703,0.97047,0.96897,0.9692,2980,1.0,1.0,0.0,10000.0,0,0,1,0.97029,0.9674,0.0,0.0
2022-10-10 20:00:00,0.96919,0.97184,0.96852,0.97132,4054,-1.0,-1.0,0.0,9927.7,0,1,0,0.0,0.0,0.0,-72.3
2022-10-10 21:00:00,0.97133,0.97239,0.97028,0.97032,3310,-1.0,-1.0,0.0,9927.7,0,1,2,0.97032,0.9732,0.0,0.0
2022-10-10 22:00:00,0.97033,0.97094,0.97013,0.97022,2810,1.0,1.0,0.0,9927.7,0,1,2,0.97032,0.9732,0.0,0.0
2022-10-10 23:00:00,0.97023,0.97074,0.97023,0.97032,807,1.0,1.0,0.0,9934.28,1,1,0,0.0,0.0,0.0,6.58
2022-10-11 00:00:00,0.96931,0.97042,0.96925,0.97013,869,-1.0,-1.0,0.0,9934.28,1,1,2,0.97013,0.9731,0.0,0.0
2022-10-11 01:00:00,0.97029,0.97088,0.97007,0.97083,1191,1.0,1.0,0.0,9934.28,1,1,2,0.97013,0.9731,0.0,0.0
2022-10-11 02:00:00,0.97084,0.97115,0.97076,0.97114,991,0.18880692,0.18880692,0.0,9934.28,1,1,2,0.97013,0.9731,0.0,0.0
2022-10-11 03:00:00,0.97114,0.97225,0.96988,0.97203,3338,1.0,1.0,0.0,9867.6,1,2,0,0.0,0.0,0.0,-66.68
2022-10-11 04:00:00,0.97202,0.97212,0.9692,0.96972,4667,0.89724934,0.89724934,0.0,9867.6,1,2,1,0.96972,0.9668,0.0,0.0
2022-10-11 05:00:00,0.96971,0.96998,0.96809,0.9687,3742,-1.0,-1.0,0.0,9867.6,1,2,1,0.96972,0.9668,0.0,0.0
2022-10-11 06:00:00,0.96872,0.9696,0.96816,0.96822,2776,-1.0,-1.0,0.0,9800.880000000001,1,3,0,0.0,0.0,0.0,-66.72
2022-10-11 07:00:00,0.96821,0.96853,0.96706,0.96772,2404,-1.0,-1.0,0.0,9800.880000000001,1,3,2,0.96772,0.9706,0.0,0.0
